Student_ID,Age,Gender,Class,Study_Hours_Per_Day,Attendance_Percentage,Parental_Education,Internet_Access,Extracurricular_Activities,Math_Score,Science_Score,English_Score,Previous_Year_Score,Final_Percentage,Performance_Level,Pass_Fail
1628,19,0,11,3.0,78,0,0,0,62,86,98,63,82.0,1,1
1629,14,0,11,5.5,75,0,0,0,70,51,70,86,63.67,0,1
1630,14,0,11,1.3,53,2,1,1,49,88,100,89,79.0,2,1
1631,17,1,9,3.5,80,2,1,1,36,46,70,57,50.67,0,1
1632,18,1,12,2.4,96,1,0,0,56,72,63,88,63.67,0,1
1633,15,1,10,5.7,90,2,0,0,79,96,73,65,82.67,1,1
1634,17,1,9,3.6,63,1,0,1,57,37,52,67,48.67,3,0
1635,18,0,10,2.8,62,1,0,1,57,57,97,62,70.33,2,1
1636,18,0,12,4.8,74,2,1,1,91,41,55,90,62.33,0,1
1637,19,0,9,4.4,52,0,0,0,67,50,68,58,61.67,0,1
1638,19,0,12,2.6,62,1,0,0,53,42,61,49,52.0,0,1
1639,18,1,11,3.1,88,1,0,1,82,55,42,47,59.67,0,1
1640,17,0,10,2.4,55,2,0,0,39,85,39,67,54.33,0,1
1641,17,0,12,4.0,54,0,1,1,61,48,94,65,67.67,2,1
1642,15,0,10,2.9,92,2,0,0,93,37,65,60,65.0,0,1
1643,15,1,11,5.4,52,1,1,1,84,69,81,78,78.0,2,1
1644,14,1,9,3.3,77,0,1,1,75,49,94,50,72.67,2,1
1645,18,0,9,5.7,84,0,1,0,87,60,86,91,77.67,2,1
1646,14,1,10,5.3,75,0,1,1,55,52,74,80,60.33,0,1
1647,15,1,11,0.7,67,1,1,0,90,58,87,70,78.33,2,1
1648,19,0,10,2.8,70,1,1,1,77,39,86,74,67.33,2,1
1649,17,1,10,3.3,58,0,1,1,52,63,88,40,67.67,2,1
1650,18,0,11,3.4,62,1,1,0,83,78,77,78,79.33,2,1
1651,17,1,12,5.7,67,0,1,0,51,62,48,54,53.67,0,1
1652,15,1,11,1.2,64,2,0,0,54,65,97,60,72.0,2,1
1653,16,0,11,2.4,54,2,0,1,58,71,97,42,75.33,2,1
1654,16,1,11,1.9,63,0,0,0,37,37,99,90,57.67,0,1
1655,16,0,12,2.6,58,1,0,0,46,73,72,71,63.67,0,1
1656,16,0,10,1.0,70,0,0,0,95,74,93,57,87.33,1,1
1657,16,0,9,3.2,90,0,0,0,60,88,39,42,62.33,0,1
1658,17,1,9,1.0,80,1,0,1,89,91,54,52,78.0,2,1
1659,19,0,10,5.1,94,1,0,1,74,37,61,89,57.33,0,1
1660,17,0,10,3.9,64,0,1,1,75,81,78,84,78.0,2,1
1661,17,1,11,3.6,100,1,1,0,93,56,71,51,73.33,2,1
1662,15,1,10,3.4,91,1,0,0,65,35,56,42,52.0,0,1
1663,14,0,12,3.1,90,0,1,0,39,65,100,66,68.0,2,1
1664,18,0,11,3.7,62,2,0,1,94,66,44,53,68.0,2,1
1665,15,1,9,3.6,79,2,0,0,99,45,89,42,77.67,2,1
1666,14,0,10,2.2,91,0,0,0,58,93,38,70,63.0,0,1
1667,15,0,9,3.8,80,2,0,0,44,64,87,90,65.0,0,1
1668,15,0,9,2.0,98,1,1,1,64,83,62,81,69.67,2,1
1669,18,0,10,5.0,85,2,0,0,61,83,35,89,59.67,0,1
1670,19,0,9,2.3,84,2,1,0,35,84,85,68,68.0,2,1
1671,18,1,12,1.4,77,0,0,0,39,43,38,54,40.0,3,0
1672,15,0,9,3.2,90,1,1,0,96,58,63,52,72.33,2,1
1673,17,0,9,4.1,63,2,0,1,43,48,53,55,48.0,3,0
1674,19,1,10,3.8,54,1,1,0,39,53,40,88,44.0,3,0
1675,18,1,10,4.5,65,2,1,1,39,45,58,44,47.33,3,0
1676,14,1,9,1.8,75,0,1,1,68,56,71,42,65.0,0,1
1677,19,0,11,1.5,65,2,0,0,81,51,49,79,60.33,0,1
1678,19,0,12,1.4,57,0,0,1,96,41,59,42,65.33,0,1
1679,16,1,11,3.1,82,1,1,0,36,92,92,65,73.33,2,1
1680,15,1,12,5.3,67,1,1,1,35,37,49,85,40.33,3,0
1681,17,0,9,3.5,89,2,0,1,70,71,54,43,65.0,0,1
1682,15,0,12,4.2,62,2,1,1,67,40,58,42,55.0,0,1
1683,16,0,9,2.9,99,0,1,0,65,73,96,74,78.0,2,1
1684,14,0,10,1.0,88,0,0,1,39,36,40,46,38.33,3,0
1685,14,0,12,1.6,98,1,0,0,78,38,74,65,63.33,0,1
1686,15,0,11,5.4,82,0,1,0,35,42,36,44,37.67,3,0
1687,17,1,10,5.6,62,1,0,1,97,65,52,58,71.33,2,1
1688,17,1,12,4.3,68,0,0,0,80,100,75,67,85.0,1,1
1689,18,1,11,2.3,85,2,1,0,90,60,42,77,64.0,0,1
1690,14,1,11,1.7,55,0,1,1,42,52,99,42,64.33,0,1
1691,14,1,11,3.2,51,0,0,0,78,53,93,78,74.67,2,1
1692,17,0,10,1.4,70,1,1,1,54,82,43,84,59.67,0,1
1693,15,0,11,4.3,91,1,1,1,41,75,69,53,61.67,0,1
1694,18,0,12,2.6,56,2,1,0,53,37,65,52,51.67,0,1
1695,14,0,12,1.4,83,1,1,1,50,51,66,86,55.67,0,1
1696,16,0,11,5.9,76,0,1,1,98,93,67,89,86.0,1,1
1697,16,1,11,3.8,90,2,0,0,99,79,45,86,74.33,2,1
1698,19,0,11,4.3,55,1,0,1,35,74,44,68,51.0,0,1
1699,14,1,10,3.9,54,1,1,1,96,36,40,59,57.33,0,1
1700,15,0,9,2.4,75,0,1,0,43,100,91,44,78.0,2,1
1701,19,0,9,4.9,97,2,1,0,36,88,36,74,53.33,0,1
1702,14,0,10,5.4,58,0,0,1,55,72,87,54,71.33,2,1
1703,17,1,10,2.5,64,0,0,0,99,65,62,65,75.33,2,1
1704,17,0,11,2.1,61,0,1,1,38,42,49,43,43.0,3,0
1705,15,1,11,2.1,60,0,1,0,69,56,44,79,56.33,0,1
1706,14,1,12,3.1,87,1,0,1,98,52,73,63,74.33,2,1
1707,18,0,9,5.1,75,2,0,0,79,60,60,49,66.33,2,1
1708,15,1,10,2.2,78,0,0,0,57,69,47,65,57.67,0,1
1709,15,0,9,5.1,81,2,1,0,51,56,66,43,57.67,0,1
1710,19,0,12,1.1,64,0,1,1,97,54,38,51,63.0,0,1
1711,17,0,12,1.6,68,0,0,0,37,70,76,77,61.0,0,1
1712,14,1,11,5.4,65,2,1,0,51,96,45,43,64.0,0,1
1713,19,1,10,3.8,93,1,1,0,84,71,94,49,83.0,1,1
1714,19,1,11,3.2,93,2,1,0,56,58,68,70,60.67,0,1
1715,17,0,10,2.0,98,2,1,0,36,80,68,87,61.33,0,1
1716,16,0,12,3.5,86,1,1,1,48,65,61,47,58.0,0,1
1717,19,1,12,4.9,92,0,1,1,64,50,64,89,59.33,0,1
1718,16,1,10,3.1,59,0,0,0,46,47,39,67,44.0,3,0
1719,17,0,11,5.6,51,1,0,0,41,40,67,57,49.33,3,0
1720,16,0,11,2.4,64,0,1,0,51,58,41,67,50.0,0,1
1721,19,0,10,4.5,96,1,0,1,61,78,91,93,76.67,2,1
1722,14,0,10,1.5,73,2,0,1,37,98,78,48,71.0,2,1
1723,17,0,10,2.9,66,0,1,1,50,52,72,60,58.0,0,1
1724,15,0,12,5.9,93,2,0,0,73,65,42,56,60.0,0,1
1725,15,0,11,2.1,96,0,1,0,51,73,67,69,63.67,0,1
1726,18,0,11,2.3,54,0,1,1,38,87,54,92,59.67,0,1
1727,16,1,12,0.8,63,1,1,1,78,38,74,70,63.33,0,1
1728,18,1,12,1.4,88,2,0,0,73,70,86,95,76.33,2,1
1729,19,0,9,5.2,80,2,1,0,77,42,64,68,61.0,0,1
1730,18,0,12,2.4,93,2,1,1,58,55,46,80,53.0,0,1
1731,15,0,11,1.7,51,0,0,0,90,50,69,87,69.67,2,1
1732,19,0,11,2.2,81,1,1,0,39,51,91,67,60.33,0,1
1733,16,0,9,5.8,71,1,0,0,60,39,80,71,59.67,0,1
1734,18,0,12,3.1,81,0,0,1,75,35,64,81,58.0,0,1
1735,14,0,11,5.5,90,2,0,1,63,42,76,72,60.33,0,1
1736,17,1,11,3.2,51,2,1,0,86,90,42,65,72.67,2,1
1737,17,0,10,4.0,74,0,1,0,96,63,35,64,64.67,0,1
1738,19,1,12,5.5,74,0,0,0,78,87,80,63,81.67,1,1
1739,17,1,9,5.8,96,2,0,0,87,38,78,43,67.67,2,1
1740,14,0,12,0.5,73,1,1,0,60,98,89,92,82.33,1,1
1741,15,1,10,0.8,65,1,0,1,79,43,78,85,66.67,2,1
1742,18,1,12,3.2,71,2,1,1,97,50,92,76,79.67,2,1
1743,19,0,9,3.5,93,1,0,1,85,42,43,80,56.67,0,1
1744,16,1,10,1.1,58,0,1,1,59,70,65,40,64.67,0,1
1745,17,0,12,5.6,82,0,0,0,91,82,61,57,78.0,2,1
1746,16,1,11,4.1,74,1,0,1,63,67,78,91,69.33,2,1
1747,14,0,11,5.8,76,1,0,0,80,53,45,68,59.33,0,1
1748,16,1,12,5.4,96,0,1,0,84,87,85,90,85.33,1,1
1749,19,1,9,1.2,99,2,0,1,49,88,62,79,66.33,2,1
1750,16,0,12,4.4,53,2,1,1,78,64,77,60,73.0,2,1
1751,19,1,12,5.9,59,0,0,0,99,86,75,80,86.67,1,1
1752,14,0,10,3.5,68,0,0,0,73,49,84,77,68.67,2,1
1753,15,1,9,0.8,73,0,0,0,39,40,74,59,51.0,0,1
1754,15,0,12,3.8,59,2,1,0,93,77,52,73,74.0,2,1
1755,17,1,9,1.8,87,1,1,0,43,64,50,57,52.33,0,1
1756,14,0,10,1.8,53,2,1,1,53,77,41,55,57.0,0,1
1757,14,0,10,3.8,92,2,1,1,91,42,83,61,72.0,2,1
1758,16,0,11,5.5,96,2,0,1,55,84,38,49,59.0,0,1
1759,17,1,11,3.6,82,2,0,1,85,37,70,55,64.0,0,1
1760,18,0,11,4.1,82,2,0,0,98,56,68,52,74.0,2,1
1761,16,0,12,0.8,96,0,0,0,43,76,89,46,69.33,2,1
1762,14,1,12,5.3,82,1,1,0,53,57,46,54,52.0,0,1
1763,18,1,10,3.2,68,1,1,0,54,35,49,53,46.0,3,0
1764,17,0,11,1.4,76,0,0,0,90,66,53,60,69.67,2,1
1765,15,1,11,1.2,65,2,0,0,51,61,76,78,62.67,0,1
1766,16,1,12,1.1,91,2,0,1,86,36,55,66,59.0,0,1
1767,17,1,12,2.6,57,1,1,0,68,44,38,57,50.0,0,1
1768,16,0,10,2.5,87,1,0,1,90,93,95,53,92.67,1,1
1769,15,0,9,1.2,75,1,1,1,73,88,74,83,78.33,2,1
1770,19,1,9,2.7,93,1,0,0,62,41,62,87,55.0,0,1
1771,14,0,10,1.8,93,1,1,1,56,90,83,90,76.33,2,1
1772,18,1,9,6.0,53,1,0,1,75,57,37,47,56.33,0,1
1773,15,0,11,4.0,100,1,0,0,77,76,73,61,75.33,2,1
1774,15,1,11,4.6,51,1,1,0,63,86,71,82,73.33,2,1
1775,15,0,9,3.4,69,1,1,1,42,59,69,68,56.67,0,1
1776,14,0,12,5.2,82,2,1,1,52,49,90,87,63.67,0,1
1777,16,1,11,5.1,82,0,0,0,47,46,89,84,60.67,0,1
1778,18,0,9,5.9,98,0,0,1,55,41,51,54,49.0,3,0
1779,16,0,11,5.5,74,0,1,0,56,99,91,92,82.0,1,1
1780,17,0,11,1.1,63,2,1,1,79,98,45,50,74.0,2,1
1781,18,0,9,1.6,95,2,1,0,39,53,52,55,48.0,3,0
1782,16,0,9,1.9,71,0,1,0,90,52,71,59,71.0,2,1
1783,16,1,12,4.0,54,2,0,0,48,69,80,92,65.67,0,1
1784,18,0,10,4.1,73,2,1,0,82,74,71,69,75.67,2,1
1785,14,0,12,1.2,95,1,0,1,67,64,80,46,70.33,2,1
1786,17,0,10,5.2,87,1,0,1,37,74,64,53,58.33,0,1
1787,18,1,10,2.2,99,0,0,1,96,43,53,94,64.0,0,1
1788,16,0,11,5.5,89,0,1,0,69,68,43,61,60.0,0,1
1789,19,1,10,5.3,88,0,0,0,71,97,66,66,78.0,2,1
1790,17,0,10,5.0,66,0,1,0,75,65,98,70,79.33,2,1
1791,17,0,11,5.8,70,0,1,1,59,84,44,50,62.33,0,1
1792,14,1,10,4.8,85,2,1,0,52,80,70,92,67.33,2,1
1793,14,0,10,3.0,50,1,0,1,85,73,91,60,83.0,1,1
1794,17,1,12,5.0,99,2,1,1,79,94,63,91,78.67,2,1
1795,19,0,11,5.6,70,1,1,1,100,78,77,44,85.0,1,1
1796,18,1,12,1.1,95,0,0,1,83,67,90,82,80.0,2,1
1797,14,0,9,0.5,92,2,0,1,74,60,40,83,58.0,0,1
1798,16,1,11,2.9,54,2,0,1,91,69,40,46,66.67,2,1
1799,17,1,12,4.0,90,1,0,1,78,39,89,92,68.67,2,1
1800,14,1,12,5.0,94,2,1,0,79,63,42,88,61.33,0,1
1801,18,1,10,2.1,53,0,1,1,75,78,90,95,81.0,1,1
1802,16,1,12,4.1,97,2,1,1,51,62,65,92,59.33,0,1
1803,19,0,12,1.0,69,2,0,1,83,84,40,42,69.0,2,1
1804,19,0,9,5.1,51,0,1,1,46,50,74,74,56.67,0,1
1805,16,0,9,2.1,82,2,1,0,39,70,80,80,63.0,0,1
1806,18,1,12,5.3,61,2,1,0,43,96,40,81,59.67,0,1
1807,18,1,11,6.0,86,0,0,1,57,86,52,81,65.0,0,1
1808,16,0,10,3.2,71,2,0,1,46,36,57,56,46.33,3,0
1809,18,1,11,2.5,93,0,1,0,41,92,74,74,69.0,2,1
1810,16,1,10,3.2,71,0,1,0,48,49,87,77,61.33,0,1
1811,14,0,10,0.5,83,1,0,0,47,47,84,75,59.33,0,1
1812,16,0,9,1.2,89,2,1,1,57,55,99,40,70.33,2,1
1813,16,1,11,1.8,92,1,1,1,40,75,65,48,60.0,0,1
1814,16,0,9,1.9,80,1,0,1,51,44,93,68,62.67,0,1
1815,14,0,12,5.1,100,2,0,1,58,43,53,73,51.33,0,1
1816,14,0,10,4.9,87,2,1,1,58,69,50,58,59.0,0,1
1817,14,1,11,5.0,72,1,1,0,38,77,85,79,66.67,2,1
1818,18,1,10,4.7,86,0,0,0,83,100,91,57,91.33,1,1
1819,16,1,9,4.8,85,0,1,1,70,57,72,53,66.33,2,1
1820,18,0,12,0.8,60,0,0,0,62,60,47,81,56.33,0,1
1821,17,1,11,0.6,64,0,1,0,45,88,95,92,76.0,2,1
1822,19,1,12,1.4,89,2,1,1,40,39,40,53,39.67,3,0
1823,16,0,10,4.8,89,1,0,1,73,62,71,45,68.67,2,1
1824,16,1,12,6.0,89,2,1,0,36,53,51,67,46.67,3,0
1825,18,1,9,1.1,54,0,0,0,88,98,52,69,79.33,2,1
1826,18,0,10,2.9,86,2,0,0,86,35,40,82,53.67,0,1
1827,19,1,12,3.1,71,0,1,1,59,61,62,48,60.67,0,1
1828,16,0,9,5.0,69,1,0,0,38,100,36,62,58.0,0,1
1829,15,0,9,2.7,87,2,1,0,90,88,40,69,72.67,2,1
1830,17,0,10,3.5,85,0,0,0,93,85,78,95,85.33,1,1
1831,14,1,11,0.6,68,1,1,0,66,96,93,57,85.0,1,1
1832,16,1,11,2.9,68,1,0,1,56,63,80,52,66.33,2,1
1833,14,0,12,4.9,74,0,1,1,45,70,79,95,64.67,0,1
1834,18,0,12,3.1,65,2,0,0,68,82,77,55,75.67,2,1
1835,17,0,12,3.0,87,2,1,1,58,71,55,65,61.33,0,1
1836,18,0,11,1.2,99,2,1,1,85,95,99,54,93.0,1,1
1837,18,0,10,4.6,71,2,1,1,57,53,94,90,68.0,2,1
1838,14,1,11,1.1,71,1,0,1,47,60,59,68,55.33,0,1
1839,18,1,10,5.6,80,2,1,0,52,100,45,93,65.67,0,1
1840,19,0,12,2.9,54,2,1,0,56,69,89,76,71.33,2,1
1841,14,0,9,5.9,86,1,1,0,98,82,62,58,80.67,2,1
1842,16,0,11,1.4,54,0,1,0,64,36,90,46,63.33,0,1
1843,14,0,12,6.0,65,1,1,1,79,53,97,73,76.33,2,1
1844,17,1,9,1.7,61,1,0,1,54,84,63,55,67.0,2,1
1845,17,0,12,4.1,54,2,1,0,76,41,65,61,60.67,0,1
1846,17,1,9,4.5,63,0,0,1,96,99,74,70,89.67,1,1
1847,16,0,9,2.6,97,0,0,0,66,72,42,58,60.0,0,1
1848,18,1,10,3.5,72,2,1,1,89,51,36,77,58.67,0,1
1849,18,1,12,1.6,82,1,1,0,91,44,56,94,63.67,0,1
1850,14,0,11,0.7,87,1,1,1,40,49,93,51,60.67,0,1
1851,18,1,10,5.3,50,1,1,1,90,94,90,61,91.33,1,1
1852,18,1,11,6.0,87,0,1,1,90,38,76,56,68.0,2,1
1853,17,1,11,3.6,96,1,0,0,59,76,76,70,70.33,2,1
1854,18,1,9,1.4,67,0,1,1,78,61,89,40,76.0,2,1
1855,18,1,9,2.7,59,1,0,0,65,60,51,92,58.67,0,1
1856,16,1,9,4.2,68,2,0,0,74,66,75,41,71.67,2,1
1857,15,0,9,5.0,79,2,0,1,54,57,84,43,65.0,0,1
1858,14,0,11,4.8,73,2,1,0,69,71,97,59,79.0,2,1
1859,15,0,12,4.2,88,0,0,1,67,38,55,74,53.33,0,1
1860,16,1,12,4.9,92,2,0,1,91,59,86,58,78.67,2,1
1861,14,1,12,2.2,95,1,1,1,59,75,46,49,60.0,0,1
1862,18,0,9,4.2,100,1,0,0,65,84,81,55,76.67,2,1
1863,15,0,10,4.7,76,0,0,1,99,83,82,40,88.0,1,1
1864,17,0,12,0.9,53,0,1,0,35,56,73,65,54.67,0,1
1865,18,1,10,0.6,77,0,0,1,63,86,50,73,66.33,2,1
1866,15,1,9,0.8,50,1,1,0,37,93,36,51,55.33,0,1
1867,18,1,12,3.2,70,1,1,0,85,42,98,91,75.0,2,1
1868,17,0,10,1.7,100,0,0,0,63,66,96,60,75.0,2,1
1869,16,1,11,1.6,84,1,0,0,86,46,99,64,77.0,2,1
1870,15,0,9,5.9,82,2,0,1,40,49,82,88,57.0,0,1
1871,18,0,12,4.3,70,2,1,0,70,85,65,80,73.33,2,1
1872,17,1,10,5.8,84,2,0,1,96,84,63,40,81.0,1,1
1873,19,0,10,1.2,64,2,1,0,53,40,94,82,62.33,0,1
1874,18,1,11,1.1,58,0,1,0,61,57,45,95,54.33,0,1
1875,14,1,9,4.7,56,1,0,1,48,87,39,42,58.0,0,1
1876,19,0,12,0.8,71,0,0,1,58,72,87,40,72.33,2,1
1877,18,1,10,2.7,73,1,0,1,52,95,80,68,75.67,2,1
1878,15,1,9,3.7,71,0,1,0,54,68,47,73,56.33,0,1
1879,19,1,9,5.5,56,2,1,1,40,73,79,49,64.0,0,1
1880,18,1,9,1.7,87,1,0,0,83,48,90,63,73.67,2,1
1881,14,1,12,3.7,92,0,0,0,75,90,36,85,67.0,2,1
1882,16,0,9,2.0,75,2,1,0,59,51,63,44,57.67,0,1
1883,14,1,10,4.9,61,2,1,1,67,40,79,75,62.0,0,1
1884,18,0,12,4.5,93,1,0,0,39,42,89,80,56.67,0,1
1885,17,1,9,2.3,64,1,0,0,90,99,91,45,93.33,1,1
1886,16,0,9,0.8,54,2,1,0,74,55,52,78,60.33,0,1
1887,17,0,11,4.4,67,0,1,1,97,43,46,92,62.0,0,1
1888,14,0,9,3.5,57,1,0,0,83,71,88,58,80.67,2,1
1889,14,0,10,5.3,67,2,1,0,94,41,69,56,68.0,2,1
1890,18,0,11,3.7,57,1,0,1,51,95,99,88,81.67,1,1
1891,17,0,11,5.5,80,2,1,1,100,84,59,85,81.0,1,1
1892,16,1,9,3.1,93,2,1,1,64,55,86,64,68.33,2,1
1893,16,0,9,5.2,77,0,1,0,87,60,95,93,80.67,2,1
1894,14,0,12,5.3,98,2,0,0,43,85,46,64,58.0,0,1
1895,18,1,11,2.0,70,0,0,0,56,89,72,51,72.33,2,1
1896,17,1,10,5.7,82,0,1,0,76,60,75,42,70.33,2,1
1897,14,1,10,5.0,74,0,0,1,43,100,99,48,80.67,2,1
1898,16,1,12,5.1,73,0,1,0,61,35,97,62,64.33,0,1
1899,16,1,12,2.6,97,2,1,0,60,74,84,50,72.67,2,1
1900,17,0,9,5.1,86,0,0,1,87,88,92,59,89.0,1,1
1901,15,1,10,4.5,57,2,1,1,77,77,60,69,71.33,2,1
1902,15,0,11,1.0,83,0,0,1,97,88,46,61,77.0,2,1
1903,18,0,11,1.9,56,2,0,0,38,73,76,48,62.33,0,1
1904,18,1,9,2.3,66,1,0,0,45,48,77,70,56.67,0,1
1905,18,1,9,5.1,96,1,0,1,51,46,72,82,56.33,0,1
1906,16,0,12,4.7,64,0,1,0,72,44,42,92,52.67,0,1
1907,15,0,10,3.6,72,1,1,0,83,61,99,88,81.0,1,1
1908,14,1,10,3.7,78,0,0,0,76,70,39,40,61.67,0,1
1909,17,0,10,2.3,73,2,0,1,39,39,89,63,55.67,0,1
1910,17,1,12,3.6,52,1,0,1,74,36,66,68,58.67,0,1
1911,19,0,9,3.1,81,1,0,1,58,40,46,44,48.0,3,0
1912,14,1,10,1.1,95,0,1,0,68,84,72,88,74.67,2,1
1913,14,0,9,5.2,77,0,0,1,98,46,94,45,79.33,2,1
1914,15,0,10,5.4,61,1,0,1,86,75,86,42,82.33,1,1
1915,19,0,9,3.8,91,2,1,0,64,84,98,66,82.0,1,1
1916,18,1,10,1.2,83,2,0,1,78,67,92,49,79.0,2,1
1917,18,1,12,2.0,83,0,1,1,50,96,56,47,67.33,2,1
1918,14,1,9,2.4,80,1,1,1,96,49,85,49,76.67,2,1
1919,17,0,12,3.6,56,0,0,0,87,51,98,44,78.67,2,1
1920,16,0,11,5.8,65,2,1,0,72,62,41,72,58.33,0,1
1921,18,1,12,1.6,98,1,1,1,37,47,70,81,51.33,0,1
1922,18,0,9,2.2,98,0,1,1,70,48,49,94,55.67,0,1
1923,15,0,9,2.6,76,0,0,0,83,72,84,54,79.67,2,1
1924,15,1,9,4.2,53,0,0,0,50,39,63,50,50.67,0,1
1925,14,1,11,1.1,91,1,1,1,71,100,63,65,78.0,2,1
1926,17,0,12,4.9,50,0,1,1,95,65,38,68,66.0,2,1
1927,14,0,11,5.6,68,1,1,0,67,58,75,43,66.67,2,1
1928,19,0,11,3.1,76,0,1,1,45,82,51,81,59.33,0,1
1929,18,1,10,4.3,76,0,1,0,50,38,75,80,54.33,0,1
1930,17,1,12,4.3,81,2,0,1,75,42,85,57,67.33,2,1
1931,14,1,9,3.4,86,2,0,1,77,80,79,55,78.67,2,1
1932,15,1,10,5.9,54,1,0,1,49,36,82,68,55.67,0,1
1933,15,1,11,4.7,99,1,1,1,57,50,52,92,53.0,0,1
1934,19,0,10,1.5,60,0,0,1,59,51,78,78,62.67,0,1
1935,19,1,10,5.6,73,0,0,1,89,60,55,62,68.0,2,1
1936,18,1,12,1.2,67,1,0,1,93,86,74,40,84.33,1,1
1937,18,0,9,3.9,75,0,1,1,49,37,83,55,56.33,0,1
1938,15,0,9,2.9,56,1,1,1,59,49,80,68,62.67,0,1
1939,15,1,10,4.0,96,2,1,1,58,81,70,77,69.67,2,1
1940,14,0,11,2.7,71,2,1,0,75,38,75,79,62.67,0,1
1941,17,0,9,2.7,70,2,0,0,64,94,38,95,65.33,0,1
1942,16,0,9,0.8,79,0,0,1,86,82,50,45,72.67,2,1
1943,17,0,12,4.3,89,2,0,1,50,79,56,93,61.67,0,1
1944,19,0,10,3.6,51,1,0,0,95,41,62,57,66.0,2,1
1945,16,0,11,5.8,99,2,1,1,88,79,73,70,80.0,2,1
1946,15,0,10,4.0,80,1,0,1,74,89,51,40,71.33,2,1
1947,16,0,11,1.9,64,1,0,1,88,91,88,81,89.0,1,1
1948,19,0,10,1.6,71,0,0,0,36,78,93,42,69.0,2,1
1949,17,1,10,4.1,68,0,0,0,94,46,69,92,69.67,2,1
1950,16,1,10,1.0,75,1,1,1,55,48,89,43,64.0,0,1
1951,17,1,11,1.8,81,2,0,0,65,89,100,47,84.67,1,1
1952,19,1,9,4.4,95,0,1,0,98,88,60,46,82.0,1,1
1953,16,1,12,0.7,54,1,1,0,54,74,48,93,58.67,0,1
1954,15,1,12,2.2,75,0,0,1,92,66,58,89,72.0,2,1
1955,18,1,11,5.3,72,0,0,1,65,99,61,76,75.0,2,1
1956,14,1,11,1.5,86,0,1,0,83,64,55,58,67.33,2,1
1957,14,0,11,3.9,65,2,0,1,56,97,38,66,63.67,0,1
1958,14,0,10,0.7,55,1,0,1,60,89,66,40,71.67,2,1
1959,17,0,10,5.2,65,0,0,1,71,51,48,47,56.67,0,1
1960,14,1,11,3.9,59,1,0,1,98,63,68,87,76.33,2,1
1961,15,0,9,2.8,66,1,0,0,87,87,52,57,75.33,2,1
1962,18,1,10,3.5,92,2,1,1,73,40,80,42,64.33,0,1
1963,15,1,11,1.0,63,2,1,0,82,50,52,70,61.33,0,1
1964,14,0,10,4.5,96,0,0,0,88,85,70,75,81.0,1,1
1965,15,1,12,3.1,64,1,1,0,46,59,84,76,63.0,0,1
1966,14,0,11,3.5,81,2,1,1,95,49,56,64,66.67,2,1
1967,15,0,12,0.6,60,2,0,1,60,95,61,67,72.0,2,1
1968,17,1,12,5.4,54,1,1,1,97,95,96,95,96.0,1,1
1969,15,0,11,4.3,56,2,1,0,45,39,40,47,41.33,3,0
1970,19,1,12,1.9,77,2,1,0,68,44,94,60,68.67,2,1
1971,15,0,11,3.5,87,1,0,0,74,92,48,87,71.33,2,1
1972,17,0,9,4.6,86,2,1,0,42,58,42,91,47.33,3,0
1973,17,0,11,2.0,96,1,1,1,42,60,48,80,50.0,0,1
1974,14,0,12,4.6,90,1,1,0,61,40,98,47,66.33,2,1
1975,16,0,10,4.5,55,0,1,0,74,98,93,95,88.33,1,1
1976,17,1,12,1.4,82,1,0,1,52,58,90,63,66.67,2,1
1977,19,0,12,2.0,70,0,0,0,90,42,55,55,62.33,0,1
1978,15,0,10,0.9,69,2,1,1,42,48,69,89,53.0,0,1
1979,18,1,9,3.7,85,1,1,1,57,44,81,95,60.67,0,1
1980,16,0,12,4.1,83,1,1,1,42,37,60,47,46.33,3,0
1981,18,1,10,3.5,51,0,0,1,51,69,53,70,57.67,0,1
1982,15,1,11,2.1,85,2,1,0,50,70,86,55,68.67,2,1
1983,14,1,9,5.4,65,2,1,1,56,44,84,57,61.33,0,1
1984,15,1,12,4.1,59,1,1,0,47,72,99,74,72.67,2,1
1985,14,0,11,2.4,59,1,1,1,74,39,88,46,67.0,2,1
1986,19,0,10,3.2,77,1,1,0,35,88,51,48,58.0,0,1
1987,18,1,12,3.9,73,1,1,1,93,100,46,69,79.67,2,1
1988,16,0,12,3.5,88,0,1,1,41,80,61,53,60.67,0,1
1989,14,1,12,3.7,92,1,0,0,42,85,72,92,66.33,2,1
1990,16,1,9,5.2,61,1,0,1,43,79,80,68,67.33,2,1
1991,16,1,11,5.4,77,1,1,0,43,66,63,83,57.33,0,1
1992,17,0,11,2.1,89,1,1,1,89,100,86,89,91.67,1,1
1993,15,1,9,1.8,93,1,0,1,49,43,70,63,54.0,0,1
1994,15,1,10,5.1,89,2,1,0,76,35,58,55,56.33,0,1
1995,16,0,10,0.9,50,1,0,0,58,70,74,62,67.33,2,1
1996,15,0,11,1.9,83,2,1,1,48,67,78,48,64.33,0,1
1997,14,0,12,3.3,58,1,0,0,96,85,55,52,78.67,2,1
1998,16,0,10,5.1,53,1,0,0,42,71,63,71,58.67,0,1
1999,14,1,9,1.5,77,1,1,1,91,48,96,71,78.33,2,1
2000,18,0,9,2.6,85,1,0,1,83,52,90,55,75.0,2,1
2001,14,0,11,3.6,64,1,0,1,80,96,68,60,81.33,1,1
2002,19,0,11,3.4,88,1,1,1,81,54,60,43,65.0,0,1
